station,empirical_dist,p_dist,delta,deltao,eval,fit,n,best_fit,best_fit_sort
11117050,edf_cunnane,logdweibull,0.08107674090043646,0.530385761606,Δo > Δ,1,6,1,1
11117050,edf_gringorten,logdweibull,0.0816993464049584,0.530385761606,Δo > Δ,1,6,1,2
11117050,edf_blom,logdweibull,0.08301222477140421,0.530385761606,Δo > Δ,1,6,1,3
11117050,edf_hazen,logdweibull,0.08333333333306298,0.530385761606,Δo > Δ,1,6,1,4
11117050,edf_adamowski,dweibull,0.08387163103621287,0.530385761606,Δo > Δ,1,6,1,5
11117050,edf_tukey,logdweibull,0.0861701195082463,0.530385761606,Δo > Δ,1,6,1,6
11117050,edf_filliben,logdweibull,0.08734843843990384,0.530385761606,Δo > Δ,1,6,1,7
11117050,edf_chegodayev,dweibull,0.08747740026698214,0.530385761606,Δo > Δ,1,6,1,8
11117050,edf_jenkinson,logdweibull,0.08790250690306564,0.530385761606,Δo > Δ,1,6,1,9
11117050,edf_beard,logdweibull,0.08790250690306564,0.530385761606,Δo > Δ,1,6,1,10
11117050,edf_weibull,dweibull,0.09919770408930195,0.530385761606,Δo > Δ,1,6,1,11
11117050,edf_california,fatiguelife,0.1419650628304855,0.530385761606,Δo > Δ,1,6,1,12
