station,empirical_dist,p_dist,delta,deltao,eval,fit,n,best_fit,best_fit_sort
24010390,edf_cunnane,logjohnsonsu,0.0719620252575498,0.3942745923300002,Δo > Δ,1,10,1,1
24010390,edf_blom,logjohnsonsu,0.07223667783072862,0.3942745923300002,Δo > Δ,1,10,1,2
24010390,edf_weibull,logmielke,0.07339253754232099,0.3942745923300002,Δo > Δ,1,10,1,3
24010390,edf_tukey,logjohnsonsu,0.07341685092278216,0.3942745923300002,Δo > Δ,1,10,1,4
24010390,edf_filliben,logjohnsonsu,0.0738603409559272,0.3942745923300002,Δo > Δ,1,10,1,5
24010390,edf_jenkinson,logjohnsonsu,0.07406947072513159,0.3942745923300002,Δo > Δ,1,10,1,6
24010390,edf_beard,logjohnsonsu,0.07406947072513159,0.3942745923300002,Δo > Δ,1,10,1,7
24010390,edf_adamowski,logmielke,0.07411851571049,0.3942745923300002,Δo > Δ,1,10,1,8
24010390,edf_chegodayev,logjohnsonsu,0.07434737201459352,0.3942745923300002,Δo > Δ,1,10,1,9
24010390,edf_gringorten,logjohnsonsu,0.07467457272713063,0.3942745923300002,Δo > Δ,1,10,1,10
24010390,edf_hazen,laplace,0.07582435156863998,0.3942745923300002,Δo > Δ,1,10,1,11
24010390,edf_california,loglaplace_asymmetric,0.10968942567325801,0.3942745923300002,Δo > Δ,1,10,1,12
