station,empirical_dist,p_dist,delta,deltao,eval,fit,n,best_fit,best_fit_sort
52050060,edf_weibull,logncf,0.05471242287279676,0.5865427407550001,Δo > Δ,1,5,1,1
52050060,edf_cunnane,logbetaprime,0.057361260282452364,0.5865427407550001,Δo > Δ,1,5,1,2
52050060,edf_filliben,logbetaprime,0.057361260282452364,0.5865427407550001,Δo > Δ,1,5,1,3
52050060,edf_jenkinson,logbetaprime,0.057361260282452364,0.5865427407550001,Δo > Δ,1,5,1,4
52050060,edf_chegodayev,logbetaprime,0.057361260282452364,0.5865427407550001,Δo > Δ,1,5,1,5
52050060,edf_blom,logbetaprime,0.057361260282452364,0.5865427407550001,Δo > Δ,1,5,1,6
52050060,edf_beard,logbetaprime,0.057361260282452364,0.5865427407550001,Δo > Δ,1,5,1,7
52050060,edf_tukey,logbetaprime,0.057361260282452364,0.5865427407550001,Δo > Δ,1,5,1,8
52050060,edf_adamowski,logbetaprime,0.05886238373502228,0.5865427407550001,Δo > Δ,1,5,1,9
52050060,edf_gringorten,logbetaprime,0.05958929987350743,0.5865427407550001,Δo > Δ,1,5,1,10
52050060,edf_hazen,logbetaprime,0.06896429987350744,0.5865427407550001,Δo > Δ,1,5,1,11
52050060,edf_california,loginvgauss,0.13980950345356688,0.5865427407550001,Δo > Δ,1,5,1,12
